worker,duration,job,judgment,unit,wqs,wwa,wsa,wqs_initial,wwa_initial,wsa_initial
A2UF2FRGVW4T89,353.640198511,2,57,57,0.402910190654,0.567166772943,0.710391034657,0.263300804315,0.425049149355,0.619459666524
A2USD3XJ7TU9Y7,53.3333333333,2,4,4,0.490715881455,0.616444939829,0.796041705836,0.344486639397,0.49141749092,0.701006060554
A2W3KKNN3CAY66,653.0525,2,82,82,0.310716316497,0.511830937153,0.607068260128,0.215671404914,0.39781306187,0.542142593055
A2WNW8A4MOR7T7,179.75,2,10,10,0.478710509255,0.637308159071,0.751144485507,0.307651417298,0.479004848557,0.642272031744
A2YLF04UAKYVF1,76.25,1,4,4,0.282060956508,0.435766979937,0.647274735109,0.190005353597,0.336955113171,0.563889213042
A31XNLA9REVGXL,382.507906625,5,387,387,0.47913920721,0.624282259189,0.767504121985,0.301435115535,0.464393135077,0.649094684581
A34DWBBWZRLO1X,15.1666666667,2,4,4,0.674152175744,0.748080404807,0.90117609205,0.524324444579,0.649205801111,0.807639801865
A358YR7MWC6LRH,32.6902596714,3,184,184,0.588289071646,0.693713560589,0.848028790365,0.395360877712,0.537415518179,0.735670750729
A3696JXTRKL2FI,292.112253286,5,379,379,0.55606447994,0.678668198389,0.819346598618,0.360505867936,0.516723105569,0.697677080918
A3749HUHYLI50L,61.0,1,1,1,0.819091834883,0.82816831773,0.989040292109,0.712643095105,0.755525019228,0.943242218284
A37WXDYYT7RCZ0,137.638888889,3,13,13,0.469977444321,0.615919427142,0.763050203663,0.318385505862,0.466235073619,0.682886217441
A38DXFI1TZA295,586.133333333,1,60,60,0.366925315224,0.559500064561,0.655809245549,0.244878529962,0.424447926273,0.576934212195
A3BI0AX5T5GVO3,151.189643737,4,328,328,0.497236940166,0.632557329259,0.786074110861,0.307965367537,0.464135289938,0.66352499845
A3CFNUD7VR2E1E,83.8971428571,5,51,51,0.512748894779,0.647776109302,0.791552648231,0.34280980241,0.492667606749,0.695823710984
A3CYV47MM7OA6M,73.0,1,1,1,0.827638458002,0.855317456565,0.967638917749,0.829955653549,0.856540273683,0.96896279025
A3EG4C9T4F5DUR,99.7857142857,1,14,14,0.50018265123,0.640221278168,0.781265272315,0.360639598895,0.519518825873,0.694180039171
A3EZ0H07TSDAPW,127.369282105,8,580,580,0.0754074210359,0.24282757976,0.310538947473,0.0663624670718,0.20712549278,0.32039738895
A3F0NFNLOLFJT0,60.82,2,54,54,0.601482556696,0.697573538131,0.862249675221,0.39202259523,0.519926096749,0.753996765467
A3GNQDFPZALU92,258.613445378,2,58,58,0.512858059439,0.639679521927,0.80174218786,0.338242881214,0.483824503897,0.699102419348
A3GW3MPLVGG7PZ,39.3936170213,1,94,94,0.482603600696,0.611119338818,0.789704350756,0.299031733302,0.451100669796,0.662893569715
A3H8M155NBFE1L,293.0,1,1,1,0.420897377272,0.547216956857,0.76915996845,0.258663473705,0.415355262657,0.62275236878
A3O1I9MATO3ZZN,161.142441189,5,306,306,0.520368122917,0.648350948079,0.802602547986,0.345304233871,0.488782375683,0.706458029279
A3QZMGTVA4VO44,35.7637406537,8,543,543,0.493019048215,0.639764250666,0.770626129394,0.300499774463,0.469954699064,0.639422853014
A3R55C67WKDZKO,136.0,2,2,2,0.249269266844,0.404224976706,0.616659734576,0.278464530388,0.412738084697,0.674676122006
A3RYI5HXC2MJLN,1639.4,2,6,6,0.843356857501,0.873069210426,0.965967929494,0.668495242538,0.746065298618,0.896027792442
A3TUMZ954ORSUC,445.574534161,2,148,148,0.492641293724,0.628386958297,0.783977590909,0.336306492372,0.487094182653,0.690434220628
A3UJO2A7THUZTV,34.6666666667,1,6,6,0.464903668405,0.622781615216,0.746495492234,0.316849097746,0.477518835865,0.663532145642
A5OJ7FHDAEHR9,78.0,1,2,2,0.531828992934,0.677868535293,0.78456067105,0.369136006536,0.533963144159,0.691313643223
A610SH5RY1NG1,23.070212766,4,279,279,0.552243728556,0.671728307691,0.822123650638,0.353753948405,0.505460688352,0.699864413903
A7NZ814Q5MX2R,100.666666667,1,3,3,0.367824093098,0.567272550074,0.648408058966,0.355658878271,0.53140419239,0.669281280358
A9KPD7Y55PU9Q,218.0,1,1,1,0.861830176562,0.873942133263,0.986141008381,0.694038765744,0.743872397312,0.933007822648
A9WGDBDXUNLOD,43.6666666667,1,3,3,0.756224838663,0.840079404042,0.900182572057,0.505811639947,0.640974871134,0.789128658121
AAC5XT7UY7B2K,334.761111111,6,27,27,0.526220361421,0.658204231626,0.79947884887,0.381227074107,0.531354344162,0.717462985474
ABMPX2Y2IRBMG,1195.16666667,2,10,10,0.23417084863,0.44415351384,0.527229530631,0.158411655144,0.33636151365,0.470956541447
ABY1RK8H6HC8C,43.5,1,2,2,0.0426518723025,0.161938365482,0.263383369195,0.10496646603,0.256081983792,0.409893989712
ACSS93E03ZUGX,685.225047716,8,403,403,0.431645154315,0.599146242411,0.720433716779,0.267038290965,0.442767567764,0.603111678468
AHT8HA3JRWVGV,598.451285567,5,407,407,0.61424999263,0.709750318244,0.865445180989,0.40787600745,0.546582504393,0.746229533825
AIQB7XXL5K2FR,216.5,1,10,10,0.597945556042,0.704803021957,0.848386765399,0.361013531974,0.514046861159,0.702296929038
AIWEXPJAU66D9,29.0,1,3,3,0.096978335612,0.253798881013,0.382107025945,0.149004448954,0.299169861619,0.498059691399
AJAPJJTISC36L,61.5,1,2,2,0.072116485572,0.246047378357,0.293099995836,0.112612089437,0.283555861149,0.397142520632
AJNQ2PBD07FKE,954.762169017,9,639,639,0.607298323171,0.700020720843,0.867543352773,0.40342660032,0.535519921865,0.753336307108
AKJ8CNFZH73K6,573.428571429,1,7,7,0.51376096147,0.655553669681,0.783705416095,0.382760114375,0.527802873552,0.725195207445
ALQ7GPHT431Q2,35.59375,4,18,18,0.592038163894,0.705882180827,0.838720936687,0.412142932334,0.559268742016,0.736931820734
ALVNMQMD3Q3ZE,30.7794871795,3,102,102,0.563339783738,0.683155574232,0.824614194755,0.358069436241,0.512443137912,0.698749597272
AMA18W8F60Y2J,1306.90188482,9,505,505,0.508741314541,0.646103320049,0.787399319511,0.325267614199,0.483933083459,0.672133452572
AMG9Y1YLBTKIV,28.0,1,1,1,0.600074038259,0.730499062653,0.821457643053,0.289132240998,0.462661605772,0.62493242878
ANV8C2DATCAPB,46.0,1,2,2,0.46787882531,0.663106825249,0.705585898824,0.263456471393,0.467112125049,0.564011202589
APJJ1HHD2GGFS,74.5,1,4,4,0.547245622368,0.675671151617,0.809928944069,0.413775099981,0.563215367378,0.734665855988
APXNY64HXO08K,20.6333333333,4,10,10,0.485744663935,0.628514076333,0.772846117893,0.340038962001,0.497115715673,0.684023762035
AQXRHIMQ7UK7O,353.0,1,2,2,0.751100492287,0.768257481116,0.977667657978,0.522884555193,0.61393694444,0.851690975643
ARJ6SPCZJVARE,2683.04545455,2,34,34,0.622347882984,0.718757292596,0.865866530183,0.440875224384,0.573879989679,0.768235924431
ARM2CBQGJCQ5Z,40.8333333333,1,6,6,0.577438657801,0.668510417235,0.86376912448,0.402556422541,0.529351588924,0.76047079288
ARTQWWNFA7IOD,147.0,1,1,1,0.0270555072636,0.128860898096,0.209959015212,0.0502515102661,0.159405046134,0.315244162496
AURYD2FH3FUOQ,500.961471861,3,46,46,0.406190207725,0.571931234961,0.710208121004,0.260543814902,0.426509712817,0.610874282746
AVHZJ2HQJG3NB,80.0,1,1,1,0.613948747844,0.659883472074,0.930389642757,0.415157435372,0.50581859951,0.820763482747
AWTP9JNX0WK2F,16.808716414,9,738,738,0.464951832497,0.617202069873,0.753321894388,0.295129825646,0.459887441578,0.641743607161
