worker,duration,job,judgment,unit,wqs,wwa,wsa,wqs_initial,wwa_initial,wsa_initial
A03922113RU44GENR8ATX,278.05,1,20,20,0.457784625178,0.599508933536,0.763599338676,0.305948692976,0.459775986561,0.665429909169
A1506T1PAYRT16,104.250926177,3,55,55,0.3698505413,0.551187048096,0.671007315173,0.260364130346,0.438169470134,0.594208743632
A171S8E9IFSHH2,26.2857142857,2,8,8,0.469205581143,0.592251463595,0.792240475515,0.31858120708,0.469294564253,0.678851261759
A1909MOQZUXZZ5,97.5,1,4,4,0.70705907966,0.794030710831,0.890468177132,0.421432223129,0.594737005903,0.708602657892
A1AJG4BGSRPC93,57.365493311,4,65,65,0.600368628008,0.685058604049,0.876375574965,0.456375536669,0.574807321342,0.793962637086
A1BE2EQFHHB22K,2901.16666667,2,9,9,0.630239819902,0.711882004227,0.885315004678,0.497245460118,0.591661649586,0.840421988591
A1CE5G48ELWN0F,52.0,1,3,3,0.127735990242,0.313716886515,0.40716963521,0.071106767434,0.215852146211,0.329423490488
A1DRFDGG2KCOI2,138.439057692,8,123,123,0.456663129624,0.599867193174,0.76127371995,0.304046769331,0.461886170847,0.658272077672
A1FDIHWP9E11K8,44.0,1,2,2,0.74503914671,0.788221224175,0.945215789501,0.640853755997,0.711077664696,0.901242983451
A1FVXS8IM5QYO8,66.0,1,2,2,0.738379376933,0.785213711083,0.940354665884,0.713536154826,0.761215203014,0.937364561297
A1IHI23KH87K5W,581.210463907,5,90,90,0.406317675414,0.569103760018,0.713960623632,0.297391807198,0.462769474978,0.642634882545
A1J8TVICSRC70W,637.75,1,4,4,0.606338728263,0.683250318643,0.887432777884,0.430816067894,0.535739179761,0.804152625325
A1JP58Y4XAT7EU,64.0,1,2,2,0.112277175765,0.295697615377,0.379702675729,0.135702450478,0.307151373138,0.441809681953
A1MQ9B05ZMM4YI,113.042675211,9,230,230,0.532617424614,0.657098368765,0.810559651237,0.370030170534,0.521593412554,0.709422630017
A1ONILGBGJ8Y5K,56.5,2,5,5,0.625163061739,0.747128091859,0.836754859777,0.431493124989,0.587352477247,0.734640853158
A1PAY3X73PQ16S,327.0,1,1,1,0.424622348806,0.562829728782,0.754441933486,0.35925490243,0.508063155366,0.707106781187
A1RQP36KU5S3B1,186.0,1,1,1,0.891024713468,0.921824241751,0.966588502571,0.497362364081,0.662726756647,0.750478774386
A1RYC2OETJVEG7,67.0,1,1,1,0.639599000433,0.66180904197,0.966440407839,0.468695058702,0.556032646455,0.842927230424
A1TRHR5KRTO1BV,75.1428571429,1,7,7,0.692686017659,0.764448806576,0.906124794362,0.536386597252,0.649171964689,0.8262627261
A1WP410YX2JBKI,54.0,1,1,1,0.472466752786,0.581431460522,0.812592342977,0.397617004051,0.537468847478,0.739795442874
A1XTQXN4O15ZD,34.0,1,2,2,0.775571609082,0.802523725192,0.966415801473,0.653912568305,0.721079801583,0.906851872525
A1ZZ7YO3YASNIP,123.233333333,3,13,13,0.41749212726,0.548290770192,0.761442924005,0.301225314474,0.446492994518,0.674647347601
A20VJWCDIBKTZI,62.0,1,2,2,0.303543632435,0.424887690254,0.714409100093,0.198574316103,0.331067537931,0.599800020696
A21HDHQPENLF2X,106.852087604,3,103,103,0.43813363194,0.59883862984,0.73163889253,0.304617741179,0.46947864853,0.648842587693
A22QD6M0A2C77C,31.8,1,5,5,0.609348276069,0.699350201719,0.871306356345,0.492426126129,0.603928742565,0.815371237404
A23Y6SGE73H4IW,48.1666666667,2,5,5,0.598732878799,0.729797047192,0.820410114158,0.419612032019,0.57098580576,0.734890478514
A250V0QRCNR17F,2263.46969697,2,25,25,0.428007321549,0.598527164776,0.715100912269,0.297482534357,0.478409075795,0.621816243478
A2541C8MY0BYV3,5.59269697416,7,185,185,0.343740438807,0.532685729534,0.645296879097,0.237137335294,0.421642273811,0.562413567195
A29VL3MZE7YPBZ,51.5,2,4,4,0.556231747704,0.686406296762,0.810353503934,0.28935009182,0.473980919587,0.610467805482
A2BPBFN87X32NO,624.34271978,4,63,63,0.534066211586,0.647598125713,0.824687704274,0.372374406604,0.503989944807,0.738852849032
A2DHLFPCDUTK2O,177.515151515,2,17,17,0.3858106846,0.546835138666,0.705533820561,0.313487224406,0.474495668756,0.660674575235
A2F0X4LN9N4O4C,65.125,1,8,8,0.568869628361,0.692382448538,0.821611855648,0.482011215387,0.60370986816,0.798415332941
A2FUMA4UR6S920,1467.10622936,7,185,185,0.487608838323,0.623978106443,0.781451838275,0.320416935347,0.47766091168,0.670804178262
A2HM35CWB7IIFM,124.0,1,1,1,0.572594031414,0.617997634647,0.926531105158,0.55056798036,0.588174182303,0.936062814256
A2JCK494NV7TFX,22.25,1,4,4,0.574168474693,0.673421857726,0.852613362791,0.501235376066,0.619859832196,0.808626966988
A2KXARDIOGJL8T,85.25,1,4,4,0.746950551024,0.812194474251,0.919669580013,0.509110977905,0.645543631306,0.788654636519
A2KXMQWKUDMNGL,46.0,1,2,2,0.244189666236,0.448654940622,0.544270538729,0.081162185371,0.250158656006,0.324442842262
A2M5VW97GIYLHB,45.0,1,1,1,0.620436404769,0.728690552372,0.851440165856,0.506816632819,0.632111399309,0.801783725737
A2OAZPREKF6PQR,365.341174517,9,263,263,0.237316377582,0.437706542338,0.542181472351,0.147478669877,0.323774209333,0.455498509845
A2OZTBCBOCHF9E,250.0,1,1,1,0.241019519741,0.425934192996,0.565860932756,0.167467153301,0.358321989853,0.46736499027
A2P065E9CYMYJL,62.1904347826,6,90,90,0.499314921614,0.635794833987,0.785339695957,0.350103421136,0.508839944715,0.688042329954
A2PXJTMWGUE5DC,285.0,1,1,1,0.126751330939,0.312446588998,0.405673594791,0.162776395429,0.334563500765,0.4865336328
A2SBISQJE2ZPJQ,641.682735935,4,53,53,0.349432022067,0.531265669039,0.657734994808,0.220097938983,0.397552579924,0.553632274314
A2SWQM5X54P1O5,2038.08333333,4,11,11,0.462831696733,0.600336493004,0.770953793626,0.350544021909,0.5016732464,0.698749683034
A2T5CROJ0FWIJY,42.0,1,1,1,0.198669818891,0.271025302707,0.733030521161,0.124694843881,0.229079055799,0.544331053952
A2UF2FRGVW4T89,119.333333333,3,5,5,0.258895198501,0.425642150122,0.608246148617,0.225288006997,0.379076702117,0.594307183055
A2USD3XJ7TU9Y7,45.0,1,1,1,0.127368965904,0.280218407737,0.454534614383,0.132803469333,0.273459080339,0.485642931179
A2WNW8A4MOR7T7,244.0,1,1,1,0.824565402933,0.855742482953,0.963567217193,0.682372815126,0.758665738826,0.899438026795
A31XNLA9REVGXL,481.653279466,8,188,188,0.439083529311,0.595606921747,0.737203536895,0.308589484319,0.476374343558,0.647787792295
A358YR7MWC6LRH,21.125,1,32,32,0.479114774533,0.627746959331,0.763229144182,0.334058766093,0.491512716542,0.679654370783
A35D31QHYQUF9V,2634.0,1,1,1,0.42840830936,0.498368617467,0.859621361268,0.39289088881,0.481191101086,0.816496580928
A3696JXTRKL2FI,305.70491539,6,150,150,0.486334614052,0.63137118206,0.770283199283,0.328724222235,0.494784324212,0.664378813453
A36SM7QM8OK3H6,23.0,1,1,1,0.492090697226,0.574222666334,0.856968430675,0.409921151537,0.506676103976,0.809039834956
A37WXDYYT7RCZ0,47.2470238095,6,31,31,0.476962692985,0.620431361841,0.768759805387,0.365476137403,0.513471032011,0.711775571782
A38DXFI1TZA295,87.0,1,1,1,0.0082177731865,0.0629887257891,0.130464191545,0.0183493864339,0.0917469321697,0.2
A38NFX88VZDMJ3,218.0,1,1,1,0.0449542971772,0.181685144203,0.247429680475,0.0398827683872,0.15765048437,0.252982212813
A3AWC4P8QUK1XB,75.5,1,2,2,0.502069783631,0.659336717241,0.761477057931,0.29676155926,0.476022070255,0.623419748377
A3BI0AX5T5GVO3,289.483796296,4,106,106,0.502564805256,0.641222531628,0.783760364721,0.33127793942,0.494827967146,0.669481034652
A3CFNUD7VR2E1E,78.312037037,4,45,45,0.575391590588,0.682068337398,0.843598154377,0.397131041533,0.537255720047,0.739184389695
A3F0NFNLOLFJT0,41.0,1,1,1,0.386671788087,0.47870885041,0.807738958149,0.345931253175,0.441507255531,0.783523370999
A3GNQDFPZALU92,295.357142857,2,8,8,0.474987461867,0.628275056035,0.75601833513,0.350191829584,0.504736890087,0.69381064959
A3GW3MPLVGG7PZ,63.0870388669,4,50,50,0.48619070471,0.61287298346,0.79329766172,0.365818580853,0.511519320806,0.715160827703
A3L60SOWLYEDN2,132.0,1,1,1,0.547499065421,0.626978825204,0.873233741575,0.430084399718,0.54317485762,0.791797325824
A3LA5P3N3KI8U7,82.0,1,1,1,0.705346896842,0.771641039243,0.914086811056,0.545743786685,0.634388049605,0.860268075706
A3M01W8KKZF99X,21.6315789474,1,19,19,0.568534187811,0.697838282729,0.814707650586,0.375583677939,0.540311501083,0.695124344357
A3NT9Y8BJTL78E,71.0,1,1,1,0.0491586014846,0.208666293808,0.23558477312,0.0842635782162,0.24939741654,0.3378686892
A3O1I9MATO3ZZN,151.506507937,7,176,176,0.538494800467,0.654433459364,0.822841180814,0.36851650797,0.507740152666,0.725797449809
A3QC57KUVJP5EW,33.5,2,2,2,0.538302834404,0.650312727305,0.82775995579,0.322122034019,0.447845796617,0.719269972951
A3QZMGTVA4VO44,56.0093735502,8,211,211,0.474061180027,0.620941369862,0.76345562244,0.314319617499,0.482644143022,0.651245067496
A3R55C67WKDZKO,199.0,1,1,1,0.393987078214,0.469328295346,0.839470115313,0.289431658279,0.389381581891,0.743311116239
A3TUMZ954ORSUC,644.822227702,7,161,161,0.401354698139,0.575777196249,0.69706598447,0.290227125406,0.469095836142,0.618694737929
A3UDP95JGEX3H1,41.5,1,8,8,0.539789952579,0.66667789893,0.809671287208,0.420605326388,0.567678578846,0.740921609624
A3VLROVK9NL7LZ,221.0,1,1,1,0.775557761977,0.803572905945,0.965136773825,0.643533103818,0.731385116492,0.879882690128
A610SH5RY1NG1,92.6407029279,6,92,92,0.549223750493,0.666728760898,0.823758899727,0.401434547697,0.544703066793,0.736978680991
A7NZ814Q5MX2R,55.0,2,2,2,0.596494822261,0.711761480602,0.838054374277,0.552763252231,0.66877744108,0.826527957251
A9HQ3E0F2AGVO,37.0,2,2,2,0.67032347309,0.739501821715,0.906452767805,0.468375828799,0.545595444951,0.858467263856
A9WGDBDXUNLOD,10.0,1,1,1,0.994667061338,0.994890090243,0.999775825583,0.976590922029,0.979079055799,0.997458699831
ABMPX2Y2IRBMG,1231.86263736,2,20,20,0.190902501131,0.377326468091,0.50593456138,0.158590275794,0.33284320295,0.476471426751
ACSS93E03ZUGX,815.276153713,7,133,133,0.365898640926,0.545328616761,0.670969081174,0.260076671781,0.438911049465,0.592549839194
AHT8HA3JRWVGV,617.126791438,8,165,165,0.532712160881,0.662642674344,0.803920697393,0.37286410392,0.531348683157,0.701731491465
AIWEXPJAU66D9,36.5,2,3,3,0.50203066964,0.635533775076,0.789935467363,0.368213229894,0.506589755243,0.726846972491
AJAPJJTISC36L,39.0,1,1,1,0.242519452195,0.395528448007,0.613152994221,0.148812773463,0.296880550647,0.501254707117
AJNQ2PBD07FKE,1003.08108076,8,229,229,0.541131976082,0.659159748592,0.820942081547,0.382597866077,0.528312379133,0.724188720895
AJPQEZBVJXVE9,134.0,1,1,1,0.188115259915,0.306951871511,0.612849366219,0.119647081805,0.252112045287,0.474578997876
AL8NYDL4JOYL3,76.0,1,1,1,0.775557761977,0.803572905945,0.965136773825,0.643533103818,0.731385116492,0.879882690128
ALQ7GPHT431Q2,34.0,1,2,2,0.626520369388,0.699447973841,0.895735484009,0.552615091091,0.646557691794,0.854703451996
ALVNMQMD3Q3ZE,49.3333333333,1,3,3,0.198372208427,0.400140414568,0.495756492482,0.12080568708,0.289723942257,0.416968256536
AMA18W8F60Y2J,1300.66666667,3,7,7,0.393982498515,0.591852404698,0.665676941392,0.22683842546,0.421846376243,0.537727566799
AMG9Y1YLBTKIV,94.8031060606,6,75,75,0.552868986766,0.671147216774,0.823767085594,0.384390116366,0.536065397066,0.717058251604
APGX2WZ59OWDN,64.0,1,1,1,0.946592314705,0.951687914857,0.994645723591,0.857394489545,0.876858634424,0.977802414077
APQU1QQ738JV9,151.0,1,1,1,0.69219157623,0.714908467522,0.968224056191,0.676874041149,0.701495639222,0.964901281354
AQXRHIMQ7UK7O,117.555555556,3,9,9,0.559938576417,0.660611202802,0.847606843544,0.448202009493,0.568225766989,0.788774525077
ARFAW0SGYEMFL,266.295,2,29,29,0.406813807158,0.574900887213,0.707624246555,0.248796811771,0.426113590839,0.583874387299
ARJ6SPCZJVARE,970.843333333,5,15,15,0.471418787056,0.627698804033,0.751027059518,0.329831378016,0.501752738054,0.65735840186
ARYGQ46IMW8AU,39.3333333333,3,4,4,0.734439591383,0.806187201458,0.911003784301,0.520243632603,0.641414990079,0.811087424913
ATBIPUCO3EKS6,79.0,1,1,1,0.0876639900567,0.224939055546,0.38972329569,0.0412286097143,0.15563458867,0.264906471413
ATR6RB1RULOC0,47.5555555556,1,9,9,0.241495571999,0.441616193404,0.546844920105,0.216653321598,0.396715562544,0.546117526141
AURYD2FH3FUOQ,206.5,1,2,2,0.206587998097,0.340188711918,0.607274700364,0.212364114412,0.3400404452,0.624526045092
AVHZJ2HQJG3NB,84.0,2,3,3,0.121775867055,0.303954467365,0.400638517047,0.146798149249,0.308106338244,0.476452870412
AVWU9JDY5G81E,47.6,1,5,5,0.507700351433,0.662597414814,0.766227486075,0.354626297572,0.534972528157,0.662886931399
AWIPMIAD5U5MP,18.2857142857,1,7,7,0.476925324718,0.615629556383,0.774695301377,0.405628711338,0.552584486361,0.734057363805
AWTP9JNX0WK2F,30.9848397817,9,239,239,0.410174362028,0.578565706545,0.708950353241,0.290860290776,0.46192770939,0.629666254835
