worker,duration,job,judgment,unit,wqs,wwa,wsa,wqs_initial,wwa_initial,wsa_initial
A11GWWAXRJQ6Y2,62.7902664892,7,529,529,0.138639716528,0.332040117886,0.417539053445,0.119182858707,0.277220902062,0.429920174924
A194R45ACMQEOR,18.0516634946,4,281,281,0.425480904806,0.587647368066,0.724041198731,0.241598361047,0.405297010049,0.596102006817
A1CPNA5L0J834N,338.166666667,1,6,6,0.463918875776,0.603115908036,0.769203513944,0.244636334823,0.3913098384,0.625172972453
A1DRFDGG2KCOI2,40.7333333333,1,30,30,0.480941784301,0.619463054895,0.776384936116,0.241471021942,0.398804825219,0.605486710972
A1IHI23KH87K5W,468.575,2,107,107,0.424331514026,0.575853068885,0.736874624715,0.234742570178,0.381712266475,0.614972561258
A1J8TVICSRC70W,657.867647059,2,36,36,0.567597197515,0.670969530959,0.845935875365,0.322162791418,0.465920431153,0.691454527162
A1MQ9B05ZMM4YI,852.795845998,4,78,78,0.492399994581,0.623663077687,0.789528853314,0.298317866755,0.448882192966,0.664579418452
A1QX1RYLCFXZJ9,1281.41033262,7,188,188,0.461478189527,0.603776145106,0.764320010434,0.274268059979,0.425695289041,0.644282582024
A20PV3RB3I0W8S,961.108187135,3,24,24,0.324027504964,0.487935359778,0.664078752381,0.186131650536,0.337910312258,0.55083151885
A20VJWCDIBKTZI,708.360116357,4,177,177,0.531188365762,0.647553591421,0.82030023893,0.313714094312,0.456232872361,0.687618348692
A219VCQZADQ45W,13.2,1,5,5,0.222627514217,0.38572594785,0.577164993588,0.158574654542,0.318305874899,0.498183247771
A27PVIL93ZMY46,90.0,1,6,6,0.408002167302,0.547542207689,0.745151992984,0.258006559002,0.38796794471,0.665020300052
A28A3HF3LSEIDT,538.843732165,5,337,337,0.115391510588,0.300573618279,0.383904320174,0.0982285340621,0.249362453984,0.393918701443
A28L1K6D8QUCML,71.0,1,1,1,0.416832998423,0.614681449667,0.678128482075,0.2373902103,0.448749584404,0.52900374407
A2BPBFN87X32NO,1513.23333333,3,16,16,0.606251814614,0.708948529513,0.855142213257,0.411919156104,0.540938075794,0.761490408119
A2CK0OXMPOR9LE,930.276395173,4,126,126,0.512261593791,0.634688675858,0.807106875033,0.308651073679,0.446548979801,0.691191980366
A2FUMA4UR6S920,874.723912883,9,421,421,0.123488107179,0.30975149311,0.398668319366,0.0857282560818,0.228412350343,0.37532233241
A2IU5TX5S0FA1C,44.9285714286,1,14,14,0.386019523869,0.560065478378,0.689239988488,0.194689442311,0.358408799444,0.543204973241
A2KJ983WWTEK4L,98.5,1,2,2,0.016654740672,0.078821297733,0.211297468463,0.0396374103656,0.121421861501,0.326443771127
A2KXARDIOGJL8T,38.0,1,2,2,0.352250104951,0.479257777134,0.734990900008,0.288725743153,0.419166979115,0.688808416547
A2M5VW97GIYLHB,23.2936325488,3,73,73,0.476453015842,0.615891002064,0.7735995724,0.31131048509,0.459330185981,0.67774880596
A2OAZPREKF6PQR,268.375047075,9,571,571,0.165258733617,0.362681542058,0.455657965607,0.100674628507,0.254861891261,0.395016406763
A2P065E9CYMYJL,218.038902833,7,571,571,0.475607218399,0.61347208884,0.775271160744,0.282484774237,0.433911693434,0.651019040306
A2SBISQJE2ZPJQ,380.382496277,8,559,559,0.464127301597,0.605776292079,0.766169471579,0.269619908234,0.422563161901,0.638058242041
A2SWQM5X54P1O5,164.666666667,3,11,11,0.588542921293,0.693826221919,0.848256959308,0.301801579299,0.447825522883,0.673926705553
A2T7HLGR4UMO39,42.0,1,2,2,0.440307551657,0.59362015671,0.741732817999,0.201798280017,0.340754392495,0.592210355791
